Genome_Id	total_length	N_Fixation_Phylum	Cosmopolitan_Score_Subset_01	Max_Percent_reads	Average_percent_reads_Size_01	Average_percent_reads_Size_02	Average_percent_reads_Size_03	Average_percent_reads_Size_04	Average_percent_reads_subset_01	Portion_Size_01	Portion_Size_02	Portion_Size_03	Portion_Size_04	Portion_ALL_Arctic	Portion_ALL_Atlantic	Portion_ALL_Indian	Portion_ALL_MED	Portion_ALL_Pacific	Portion_ALL_RED	Portion_ALL_Southern	on RAST	Known_population	Of interest	N_Fixation	N_Fixation_Phylum	HBDs	Source	Domain anvio	Phylum gtdbtk	Class gtdbtk	Order gtdbtk	Family gtdbtk	Genus gtdbtk	Species gtdbtk	total_length	num_contigs	N50	GC_content	percent_completionanviov6	percent_redundancyanviov6	Cluster_Size_first_round	Completion_Minus_Red	Redundancy_removal_V1_V2	fastani_ani
TARA_PSW_MAG_00077	1568171		46	0.061858288	0.003993083	6.02513E-05	0	1.64856E-05	0.001495052	98.11448895	1.480442126	0	0.405068921	0	2.796168278	33.09888807	0	34.66808262	29.43686104	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillaceae	HIMB100		1568171	266	7112	46.92	71.83	2.82	1	69.01	Unique	
TARA_AON_82_MAG_00187	2769307		32	0.750343642	0.008373975	0.000584433	0.00030696	0.000207657	0.003323592	88.39810936	6.169442912	3.240363766	2.192083958	0	58.41834263	2.579838515	26.13157768	12.87024118	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	HIMB11 sp6	2769307	365	9200	50.03	84.89	6.47	1	78.42	Cluster_39	98.55
TARA_ARC_108_MAG_00002	3542063		26	1.456333082	0.024674837	0.00219094	3.48048E-05	0	0.009536064	91.72603421	8.14458275	0.129383041	0	36.19371545	20.81432815	0	0	0	0	42.9919564		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	GCA_002336405.1	3542063	223	24104	51.79	99.28	0.00	3	99.28	Unique	99.53
TARA_MED_MAG_00017	2869724		12	0.058653942	0.000833358	0	0	0	0.00030906	100	0	0	0	0	8.593515412	0	82.60295646	8.80352813	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11		2869724	171	29118	42.80	95.77	0.00	1	95.77	Unique	
TARA_PSE_93_MAG_00028	2939520		31	1.330455781	0.035371141	0.000144723	4.17873E-05	9.90852E-05	0.013174993	99.19904161	0.405878773	0.117193153	0.277886461	0	14.83814823	0.052059636	77.80209603	7.307696105	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	HIMB11 sp5	2939520	180	24966	51.13	98.56	2.16	2	96.40	Unique	99.33
TARA_PSE_93_MAG_00052	2832043		34	0.79115931	0.016030442	0.000435471	0	2.85473E-05	0.006026625	97.18682208	2.640106074	0	0.173071845	1.387125793	42.30659228	0	27.09011754	21.86826206	0	7.347902328		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	HIMB11 sp7	2832043	417	8457	52.97	94.24	0.72	2	93.53	Unique	98.78
TARA_PSE_MAG_00025	2973798		10	0.037719851	0.000539453	0	0	0	0.000200062	100	0	0	0	0	12.978963	0	25.1023773	61.9186597	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11		2973798	221	22040	43.14	97.18	1.41	1	95.77	Unique	
TARA_MED_95_MAG_00141	1020574		58	0.091221684	0.004552129	3.36106E-05	0	0	0.001693994	99.26706367	0.732936328	0	0	0	5.187653771	7.370926805	58.59820292	17.05578825	11.78742826	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	HIMB114	HIMB114 sp2	1020574	32	49 208	28.94	91.55	1.41	1	90.14	Unique	99.83
TARA_ANE_MAG_00020	1274336		13	0.036386278	0.00070501	0	0	0	0.000261461	100	0	0	0	0	54.36322858	0	16.68737654	28.94939488	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	HIMB59	HIMB59	GCA_002705265.1	1274336	19	110203	28.26	92.96	0.00	1	92.96	Unique	99.72
TARA_MED_95_MAG_00353	901502		65	0.180514498	0.010847229	9.4453E-05	0	0	0.004039077	99.13675973	0.863240267	0	0	0	4.833671627	21.72870185	46.19991398	21.36532982	5.872382721	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	HIMB59	HIMB59		901502	80	15 605	31.56	73.24	2.82	1	70.42	Unique	
TARA_RED_MAG_00059	993069		35	0.018214056	0.001651355	0	0	0	0.000612423	100	0	0	0	0	8.041027629	23.18849312	3.49311982	11.49771055	53.77964888	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	HIMB59	HIMB59		993069	83	16056	29.65	81.69	0.00	1	81.69	Unique	
TARA_SOC_MAG_00008	1150357		22	0.099601743	0.003230255	0.000387473	0	0	0.001264692	89.28959944	10.71040056	0	0	76.29338252	0.660165005	0	0	0	0	23.04645247							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	HIMB59	HIMB59		1150357	63	24311	29.72	81.69	0.00	1	81.69	Unique	
TARA_AON_82_MAG_00193	3055297	Alphaproteobacteria	6	0.037541103	0.00012651	2.55707E-05	0	0	5.13203E-05	83.18601935	16.81398065	0	0	0	22.47448323	34.47142591	0	43.05409086	0	0				Yes	Alphaproteobacteria		MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia		3055297	554	6164	62.55	79.14	1.44	1	77.70	Unique	
TARA_PSE_93_MAG_00004	3665260		50	0.174251106	0.006282778	0.000281237	0	0.000319277	0.002452043	91.27578095	4.085787088	0	4.638431958	0	24.16268997	6.396718102	0	55.40230122	0	14.0382907		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	GCA_002709235.1	3665260	9	704859	55.88	100.00	0.00	5	100.00	Unique	99.97
TARA_PON_109_MAG_00194	3303394		15	0.054713816	0.00129812	8.14482E-05	0	0	0.000495446	94.09610577	5.903894228	0	0	0	37.45335164	14.74681836	0	47.79983	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	GCA_002707605.1	3303394	651	5568	61.06	71.22	1.44	1	69.78	Unique	99.19
TARA_PSE_93_MAG_00019	2084506		1	1.797625139	0	0.013827886	0.000115265	0.001585846	0.002772547	0	89.04558122	0.742258499	10.21216028	0	0	0	0	100	0	0							MAG_large_size_fractions	Bacteria	Firmicutes	Bacilli	Izimaplasmatales	Izimaplasmataceae	HR1		2084506	22	170026	32.83	98.56	1.44	1	97.12	Unique	
TARA_AOS_82_MAG_00024	1677184		26	1.79650576	0.076763333	0.005983104	0.003251355	0.003092945	0.030947935	86.163092	6.715741683	3.64948693	3.471679388	80.04375096	6.783986465	0	0	0	0	13.17226258							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		1677184	205	10309	45.33	95.68	3.60	1	92.09	Unique	
TARA_AOS_82_MAG_00051	1537734		17	0.147425648	0.001830416	6.09348E-05	0	0.000191492	0.000733454	87.88064074	2.925560753	0	9.193798502	70.92283861	23.63157147	0	0	5.44558992	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		1537734	20	97191	48.37	84.17	0.00	1	84.17	Unique	
TARA_AOS_82_MAG_00064	1694571		16	0.79412136	0.009440187	0.00074487	1.071E-05	4.02198E-05	0.003640947	92.2254725	7.276970668	0.104630938	0.392925898	1.742496448	87.2083223	0	3.999296441	7.049884807	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	GCA_002685195.1	1694571	292	6635	44.42	84.17	3.60	2	80.58	Cluster_58	98.61
TARA_AOS_82_MAG_00098	2168588		11	2.860642543	0.026602959	0.000795409	9.62744E-05	8.80651E-05	0.010045057	96.44795962	2.883724941	0.349038805	0.319276638	64.49090577	35.50909423	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2168588	195	15084	45.53	75.54	2.16	1	73.38	Unique	
TARA_AOS_82_MAG_00113	2125674		4	0.121983081	0.000647125	0	0	0	0.000239994	100	0	0	0	0	74.21740233	0	15.44833695	10.33426072	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	HTCC2207 sp1	2125674	146	21959	50.85	71.94	1.44	1	70.50	Unique	99.69
TARA_ARC_108_MAG_00042	2191665		25	1.225149525	0.024412146	0.007128926	0.000112664	7.23365E-05	0.010323196	76.94663741	22.47024445	0.355114765	0.228003374	78.26781184	0.615613933	0	0	0	0	21.11657423							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2191665	165	23018	48.98	94.24	1.44	2	92.81	Unique	
TARA_ARC_108_MAG_00049	2184910		24	1.287424516	0.034934554	0.007892283	0.000448879	0.000353249	0.014497875	80.07192883	18.08954837	1.02885621	0.809666588	86.59757921	0	0	0	0	0	13.40242079							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2184910	396	6094	45.81	95.68	4.32	1	91.37	Unique	
TARA_ARC_108_MAG_00064	2341964		23	5.603147793	0.158574703	0.016420489	0.009690383	0.019351358	0.068291089	77.7186272	8.047802216	4.749327869	9.484242714	99.01772838	0.828931672	0	0	0	0	0.153339944							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2341964	287	11155	46.00	94.96	5.04	1	89.93	Unique	
TARA_MED_95_MAG_00145	1588471		25	0.094230429	0.00356267	2.04034E-05	3.51312E-05	9.34355E-06	0.001334878	98.21151694	0.56245622	0.968454835	0.257572006	2.534728257	49.7973718	0	21.89807966	25.76982028	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	HTCC2207 sp3	1588471	222	7 800	42.70	91.55	1.41	1	90.14	Unique	99.46
TARA_MED_MAG_00009	1174934		11	0.074906947	0.000964527	0	0	0	0.000357705	100	0	0	0	0	3.997916591	0	93.92814925	2.073934161	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	HTCC2207 sp2	1174934	110	17168	42.41	88.73	0.00	1	88.73	Unique	99.62
TARA_MED_MAG_00120	1029395		7	0.022354624	0.000334738	0	0	0	0.000124141	100	0	0	0	0	18.62873965	0	81.37126035	0	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		1029395	95	14287	43.51	73.24	0.00	1	73.24	Unique	
TARA_PON_109_MAG_00128	2138109		23	0.458384333	0.006172251	5.19191E-06	4.85269E-06	0	0.00229104	99.83752638	0.083980261	0.07849336	0	0	28.05732917	0	26.29420441	45.64846643	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	HTCC2207 sp3	2138109	173	19173	42.89	83.45	2.88	1	80.58	Unique	97.78
TARA_PSE_93_MAG_00083	2066777		11	0.207412356	0.000852729	7.88405E-05	6.81277E-05	0.001221936	0.000626861	38.38299279	3.548761543	3.06656002	55.00168565	0	3.8093187	14.09458476	5.369007245	76.7270893	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2066777	159	18656	47.15	89.93	1.44	1	88.49	Unique	
TARA_SOC_28_MAG_00022	2779748		24	1.354000219	0.039509713	0.010713561	0.000590391	0.000833638	0.016823169	76.49908273	20.74369921	1.143119979	1.614098084	85.55570157	0	0	0	0	0	14.44429843							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2779748	304	12093	48.26	92.81	5.76	1	87.05	Unique	
TARA_SOC_28_MAG_00027	1900446		6	0.11133581	0.000900014	0.000159012	0.000102915	0	0.000384469	77.45780873	13.68505465	8.85713662	0	30.05061373	0.379557923	0	0	0	0	69.56982834							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		1900446	124	27221	48.29	82.01	0.00	1	82.01	Unique	
TARA_SOC_28_MAG_00034	2375869		20	0.585099567	0.011607815	0.001614728	0.000210722	4.19832E-05	0.00464032	86.14175581	11.98291811	1.563767854	0.311558229	57.1665776	0.227536716	0	0	0	0	42.60588569							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		2375869	263	12584	50.69	79.14	2.88	1	76.26	Unique	
TARA_SOC_28_MAG_00036	1862674		6	0.188465222	0.001602279	5.6199E-05	0	0	0.000603899	96.61141054	3.388589456	0	0	17.01239729	2.850981801	0	0	0	0	80.13662091							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207		1862674	183	14911	45.71	80.58	5.76	1	74.82	Unique	
TARA_SOC_28_MAG_00044	2094801		8	4.712333558	0.047672614	0.000693941	0.003108111	0.030115298	0.025443832	58.42950834	0.850521961	3.809427913	36.91054179	0	0.273114095	0	0	0.001862733	0	99.72502317		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	HTCC2207	GCA_002313335.1	2094801	458	4809	44.90	77.70	7.19	1	70.50	Unique	98.3
TARA_ANW_MAG_00040	3168685		20	0.07139332	0.000872079	9.68111E-05	0	0	0.00034009	90.00804192	9.991958077	0	0	0	77.5285446	0	0	22.4714554	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas		3168685	470	8006	61.71	88.73	2.82	1	85.92	Unique	
TARA_AOS_82_MAG_00039	2754186		49	1.010292164	0.008674222	0.002348901	0.000757594	0.000113867	0.003819206	72.92581195	19.74764918	6.369236726	0.957302136	0	12.29243951	21.39976726	61.36318686	1.823946559	3.12065981	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas atlantica	2754186	416	7687	58.69	93.53	6.47	4	87.05	Cluster_55	99.09
TARA_ASW_MAG_00008	3571655		38	0.259887752	0.006378436	0.000531755	0	7.06507E-05	0.002473355	91.37059066	7.617342883	0	1.012066453	0	22.62307485	1.343244998	3.513164791	62.3590146	0	10.16150077							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas adhaerens	3571655	265	18420	61.57	100.00	5.63	3	94.37	Cluster_182	97.09
TARA_ION_45_MAG_00088	3327285		21	0.145450177	0.002207632	0.001428576	0.000115596	0	0.001090886	58.84187827	38.07704792	3.081073815	0	0	1.384601329	97.37333487	0	1.2420638	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas		3327285	289	15319	62.07	90.65	9.35	2	81.29	Unique	
TARA_MED_95_MAG_00381	2838689		18	0.051962223	0.000459995	0.000253392	6.45818E-05	0	0.000228852	59.12769057	32.57098125	8.301328187	0	4.96056313	7.928554918	6.320482405	56.74512949	24.04527006	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	GCF_000682775.1	2838689	334	11 355	58.81	70.42	4.23	1	66.19	Unique	96.07
TARA_PSW_86_MAG_00060	3542580		54	0.578507985	0.005963104	0.001883985	5.74307E-05	0.000115171	0.002575427	74.35579225	23.49198879	0.716120881	1.436098078	0	20.19418486	12.5350387	22.43999397	44.83078247	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	GCA_002700305.1	3542580	108	48732	61.40	97.12	4.32	5	92.81	Unique	99.86
TARA_MED_95_MAG_00183	1605261		21	0.0484374	0.000365613	0.000187349	0.000123005	3.58818E-05	0.000203979	51.36101042	26.31867164	17.27966892	5.040649023	5.05523356	6.627266625	0	37.39396403	50.92353578	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	Idiomarina loihiensis	1605261	319	5 263	47.38	88.73	1.41	1	87.32	Unique	98.75
TARA_PON_MAG_00042	2277919		34	0.578085359	0.001318972	0.00137673	0.000159179	0.000260039	0.00082219	42.34369802	44.19793378	5.110200197	8.348168003	0	11.87690934	25.87612846	2.617796005	57.49369414	2.135472061	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	Idiomarina zobellii	2277919	232	13751	47.35	88.73	1.41	1	87.32	Cluster_76	96.62
TARA_PSW_86_MAG_00116	2126384		42	0.196067009	0.002938638	0.001818537	9.70816E-05	0.000304978	0.001495226	56.95879266	35.24820221	1.881705724	5.911299408	0	4.93570095	16.19608413	17.66878522	59.15018381	2.049245892	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	Idiomarina baltica	2126384	250	10933	47.60	91.37	5.76	3	85.61	Cluster_211	98.82
TARA_ARC_108_MAG_00159	2844653		18	0.257189907	0.006396007	0.001284751	0.000115442	1.75628E-05	0.002623438	81.85566334	16.44215253	1.477415968	0.224768159	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter		2844653	340	9963	62.07	76.26	1.44	1	74.82	Unique	
TARA_ARC_108_MAG_00164	3623936		5	0.110357196	0.00024157	0.001404482	0.000217226	3.21936E-05	0.000388039	12.74459597	74.09668944	11.4602677	1.698446881	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter		3623936	264	20144	62.24	78.42	4.32	1	74.10	Unique	
TARA_AON_82_MAG_00071	5329676		4	0.182425312	8.4164E-05	0	0	0	3.12131E-05	100	0	0	0	0	0	0	0	100	0	0		Yes					MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter_A	GCA_002698945.1	5329676	201	35291	68.10	94.96	4.32	1	90.65	Unique	99.58
TARA_MED_95_MAG_00096	1530636		47	0.157155273	0.006324028	0.000103471	2.53016E-05	9.22228E-06	0.002371007	97.86452906	1.601212975	0.391542934	0.14271503	0	1.852000561	6.180087263	84.73020991	4.152997149	3.084705122	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	RS24	IMCC14465	GCA_002450335.1	1530636	83	28 367	45.92	94.37	1.41	1	92.96	Unique	99.55
TARA_ARC_108_MAG_00016	4055765		7	0.443444088	0.003704726	0.000870365	0	0	0.001523802	80.97601486	19.02398514	0	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134		4055765	129	60767	56.10	97.12	0.00	1	97.12	Unique	
TARA_MED_95_MAG_00372	2801437		75	0.965037391	0.047675747	0.000155952	0.000315664	0.000263025	0.017840037	98.48247186	0.322146344	0.652058179	0.543323616	0	5.266875184	9.436738679	69.0013415	6.662997868	9.63204677	0		Yes					MAG_large_size_fractions	Bacteria	SAR324	SAR324	SAR324	NAC60-12	JCVI-SCAAA005	JCVI-SCAAA005 sp2	2801437	353	9 942	47.75	73.24	5.63	1	67.61	Unique	99.13
TARA_MED_95_MAG_00387	3452666		69	0.257999884	0.017777773	0.00017763	0.000140058	0.000136883	0.006686935	97.50678838	0.974260081	0.768183162	0.750768372	0	17.83503789	7.331574484	47.03410038	19.91245313	7.886834109	0		Yes					MAG_large_size_fractions	Bacteria	SAR324	SAR324	SAR324	NAC60-12	JCVI-SCAAA005	JCVI-SCAAA005 sp1	3452666	575	6 850	44.30	73.24	7.04	1	66.20	Unique	98.79
TARA_PSW_86_MAG_00093	4150308		55	0.177802552	0.01353144	0.001323403	0	0.000787613	0.005427669	86.50457552	8.460326243	0	5.035098234	0	10.54176935	5.983374653	34.23525743	42.84767824	6.391920326	0							MAG_large_size_fractions	Bacteria	SAR324	SAR324	SAR324	NAC60-12	JCVI-SCAAA005		4150308	330	19256	43.46	94.24	5.04	1	89.21	Cluster_208	
TARA_PON_109_MAG_00010	5532770	Gammaproteobacteria	49	0.321126098	0.00128417	1.61126E-05	1.50891E-08	5.45157E-06	0.000480283	98.34736269	1.23397664	0.001155592	0.417505081	0	48.43256855	0.092468473	0.00499584	51.42904992	0	0.040917223		Yes	HBD-06	Yes	Gammaproteobacteria	HBD-06	MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Ketobacteraceae	Ketobacter	GCA_002471665.1	5532770	30	493769	53.98	99.28	0.72	4	98.56	Cluster_142	99.95
TARA_PSE_93_MAG_00126	5329212	Gammaproteobacteria	8	0.375789807	0.000426661	0.00365515	0	7.98939E-05	0.000806008	10.25207366	87.82818712	0	1.919739216	0	0	0	0	100	0	0		Yes		Yes	Gammaproteobacteria		MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Ketobacteraceae	Ketobacter	GCA_002708905.1	5329212	44	198829	52.82	81.29	1.44	1	79.86	Unique	99.95
TARA_PSW_86_MAG_00019	2420766		11	0.337134006	0.000552624	0.000316208	2.47408E-05	2.55231E-05	0.000270879	60.12691627	34.40423435	2.691867537	2.776981844	0	7.918243276	2.591554996	0	89.49020173	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Dermatophilaceae	Kytococcus	Kytococcus sedentarius	2420766	143	28481	72.39	97.84	0.72	1	97.12	Unique	96.69
TARA_AON_82_MAG_00119	4844115		11	0.09733398	0.000945986	0	0	0	0.000350829	100	0	0	0	0	83.13513243	0	0	16.86486757	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia		4844115	19	362796	60.97	87.05	2.16	1	84.89	Unique	
TARA_ION_MAG_00025	6266622		17	0.157344465	0.002168754	0.001160436	0	0	0.001004116	65.14359946	34.85640054	0	0	0	3.956240821	85.61651721	0	10.42724197	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia	Labrenzia sp1	6266622	630	13172	59.05	92.96	0.00	1	92.96	Cluster_73	97.89
TARA_PON_109_MAG_00033	6363609		20	0.170771159	0.001453189	4.04552E-05	0	2.07673E-05	0.000550683	95.95734319	2.671348078	0	1.371308736	0	0.724107997	43.5006698	0	55.7752222	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia	Labrenzia sp1	6363609	110	100012	59.04	100.00	4.32	1	95.68	Unique	97.59
TARA_AOS_82_MAG_00043	3620161		37	0.312845975	0.00272919	0.000249087	4.98073E-05	0	0.00106632	90.12925703	8.225898868	1.644844099	0	0	32.45077407	23.86700658	11.01099353	32.67122582	0	0		Yes					MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella blandensis	3620161	41	125489	39.76	87.05	0.72	2	86.33	Unique	98.02
TARA_MED_95_MAG_00182	2695298		26	0.075807869	0.000117299	0.000358531	0.002036302	0.000687973	0.00072499	3.665462227	11.20372808	63.63234527	21.49846443	62.64167034	0.321789898	0	35.53290606	1.5036337	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella		2695298	540	5 238	35.61	88.73	1.41	2	87.32	Unique	
TARA_PON_109_MAG_00021	3923528		18	0.091195539	0.000425356	1.11431E-05	0	0	0.000159667	97.44717153	2.552828465	0	0	0	83.86762181	1.080937721	0	15.05144047	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella		3923528	21	468758	39.86	99.28	2.16	1	97.12	Unique	96.23
TARA_SOC_28_MAG_00002	4351566		3	0.284214303	0.000355116	0.002250936	0.000487654	0.000298542	0.000698529	10.46846617	66.35529607	14.37553636	8.800701403	0	0	0	0	0	0	100							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix		4351566	73	97772	44.77	99.28	0.72	1	98.56	Unique	
TARA_PSW_86_MAG_00119	6498430		7	0.097042876	0.000639647	0.00084929	0	6.77776E-05	0.000399076	41.08955573	54.55655798	0	4.353886289	0	0	63.57725625	0	36.42274375	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella		6498430	884	9109	48.38	88.49	3.60	1	84.89	Unique	
